Name,Runtime,analysis,config,data.group1,data.group2,acc@1,acc@5,acc@N
VisDiff-MetaShift,96,,configs/sweep_metashift_purity1.0_seed0/830.yaml,park(person),park(people),0.5,0.5,0.5
VisDiff-MetaShift,35,,configs/sweep_metashift_purity1.0_seed0/831.yaml,park(person),park(woman),0.0,0.5,0.5
VisDiff-MetaShift,80,,configs/sweep_metashift_purity1.0_seed0/832.yaml,park(man),park(boy),0.0,1.0,1.0
VisDiff-MetaShift,120,,configs/sweep_metashift_purity1.0_seed0/833.yaml,parking lot(fence),parking lot(cars),0.0,0.0,0.0
VisDiff-MetaShift,80,,configs/sweep_metashift_purity1.0_seed0/834.yaml,parking lot(car),parking lot(cars),0.0,0.0,0.0
VisDiff-MetaShift,53,,configs/sweep_metashift_purity1.0_seed0/835.yaml,parking lot(fence),parking lot(car),0.0,0.0,0.0
VisDiff-MetaShift,79,,configs/sweep_metashift_purity1.0_seed0/836.yaml,parking lot(truck),parking lot(cars),0.0,1.0,1.0
VisDiff-MetaShift,77,,configs/sweep_metashift_purity1.0_seed0/837.yaml,parking lot(fence),parking lot(bus),0.5,0.5,0.5
VisDiff-MetaShift,123,,configs/sweep_metashift_purity1.0_seed0/838.yaml,tray(table),tray(man),0.5,0.5,0.5
VisDiff-MetaShift,122,,configs/sweep_metashift_purity1.0_seed0/839.yaml,tray(food),tray(counter),0.5,1.0,1.0
VisDiff-MetaShift,78,,configs/sweep_metashift_purity1.0_seed0/840.yaml,tray(table),tray(plate),0.0,0.0,0.0
VisDiff-MetaShift,122,,configs/sweep_metashift_purity1.0_seed0/841.yaml,tray(bowl),tray(napkin),0.0,0.5,0.5
VisDiff-MetaShift,82,,configs/sweep_metashift_purity1.0_seed0/842.yaml,tray(person),tray(man),0.0,0.0,0.0
VisDiff-MetaShift,123,,configs/sweep_metashift_purity1.0_seed0/843.yaml,tomato(fork),tomato(pizza),0.5,0.5,0.5
VisDiff-MetaShift,80,,configs/sweep_metashift_purity1.0_seed0/844.yaml,tomato(fork),tomato(food),0.0,0.5,0.5
VisDiff-MetaShift,76,,configs/sweep_metashift_purity1.0_seed0/845.yaml,tomato(fork),tomato(meat),0.5,0.5,0.5
VisDiff-MetaShift,122,,configs/sweep_metashift_purity1.0_seed0/846.yaml,tomato(lettuce),tomato(sandwich),0.0,0.0,0.0
VisDiff-MetaShift,81,,configs/sweep_metashift_purity1.0_seed0/847.yaml,tomato(plate),tomato(meat),0.5,0.5,0.5
VisDiff-MetaShift,122,,configs/sweep_metashift_purity1.0_seed0/848.yaml,broccoli(plate),broccoli(food),0.5,0.5,0.5
VisDiff-MetaShift,95,,configs/sweep_metashift_purity1.0_seed0/849.yaml,broccoli(table),broccoli(plate),0.5,0.5,0.5
VisDiff-MetaShift,76,,configs/sweep_metashift_purity1.0_seed0/850.yaml,broccoli(plate),broccoli(bowl),0.0,0.5,0.5
VisDiff-MetaShift,76,,configs/sweep_metashift_purity1.0_seed0/851.yaml,broccoli(vegetables),broccoli(food),0.5,1.0,1.0
VisDiff-MetaShift,76,,configs/sweep_metashift_purity1.0_seed0/852.yaml,broccoli(table),broccoli(meat),0.5,0.5,0.5
VisDiff-MetaShift,115,,configs/sweep_metashift_purity1.0_seed0/853.yaml,onion(table),onion(plate),0.0,0.5,0.5
VisDiff-MetaShift,77,,configs/sweep_metashift_purity1.0_seed0/854.yaml,onion(tomato),onion(plate),0.0,0.5,0.5
VisDiff-MetaShift,80,,configs/sweep_metashift_purity1.0_seed0/855.yaml,onion(tomato),onion(cheese),0.0,0.5,0.5
VisDiff-MetaShift,75,,configs/sweep_metashift_purity1.0_seed0/856.yaml,onion(tomato),onion(food),0.0,0.5,0.5
VisDiff-MetaShift,54,,configs/sweep_metashift_purity1.0_seed0/857.yaml,onion(plate),onion(cheese),0.0,0.5,0.5
VisDiff-MetaShift,120,,configs/sweep_metashift_purity1.0_seed0/858.yaml,carrot(broccoli),carrot(plate),0.5,0.5,0.5
VisDiff-MetaShift,80,,configs/sweep_metashift_purity1.0_seed0/859.yaml,carrot(broccoli),carrot(table),0.5,1.0,1.0
VisDiff-MetaShift,54,,configs/sweep_metashift_purity1.0_seed0/860.yaml,carrot(table),carrot(plate),0.0,0.5,0.5
VisDiff-MetaShift,81,,configs/sweep_metashift_purity1.0_seed0/861.yaml,carrot(broccoli),carrot(food),0.5,1.0,1.0
VisDiff-MetaShift,57,,configs/sweep_metashift_purity1.0_seed0/862.yaml,carrot(food),carrot(table),0.0,0.5,0.5
VisDiff-MetaShift,117,,configs/sweep_metashift_purity1.0_seed0/863.yaml,pepper(tomato),pepper(cheese),0.0,0.5,0.5
VisDiff-MetaShift,79,,configs/sweep_metashift_purity1.0_seed0/864.yaml,pepper(tomato),pepper(food),0.0,0.5,0.5
VisDiff-MetaShift,82,,configs/sweep_metashift_purity1.0_seed0/865.yaml,pepper(plate),pepper(cheese),0.5,0.5,0.5
VisDiff-MetaShift,52,,configs/sweep_metashift_purity1.0_seed0/866.yaml,pepper(food),pepper(cheese),0.5,0.5,0.5
VisDiff-MetaShift,80,,configs/sweep_metashift_purity1.0_seed0/867.yaml,pepper(pizza),pepper(cheese),0.0,0.5,0.5
VisDiff-MetaShift,126,,configs/sweep_metashift_purity1.0_seed0/868.yaml,stop sign(pole),stop sign(car),0.0,0.0,0.0
VisDiff-MetaShift,97,,configs/sweep_metashift_purity1.0_seed0/869.yaml,stop sign(sign),stop sign(pole),0.0,0.5,0.5
VisDiff-MetaShift,84,,configs/sweep_metashift_purity1.0_seed0/870.yaml,stop sign(tree),stop sign(pole),0.0,0.0,0.0
VisDiff-MetaShift,58,,configs/sweep_metashift_purity1.0_seed0/871.yaml,stop sign(sign),stop sign(tree),0.0,0.0,0.0
VisDiff-MetaShift,36,,configs/sweep_metashift_purity1.0_seed0/872.yaml,stop sign(sign),stop sign(car),0.0,0.5,0.5
VisDiff-MetaShift,121,,configs/sweep_metashift_purity1.0_seed0/873.yaml,letters(wall),letters(clock),0.0,0.0,0.0
VisDiff-MetaShift,80,,configs/sweep_metashift_purity1.0_seed0/874.yaml,letters(sign),letters(clock),0.0,0.5,0.5
VisDiff-MetaShift,49,,configs/sweep_metashift_purity1.0_seed0/875.yaml,letters(sign),letters(wall),0.0,0.5,0.5
VisDiff-MetaShift,127,,configs/sweep_metashift_purity1.0_seed0/876.yaml,pen(table),pen(fence),1.0,1.0,1.0
VisDiff-MetaShift,98,,configs/sweep_metashift_purity1.0_seed0/877.yaml,pen(fence),pen(keyboard),0.5,1.0,1.0
VisDiff-MetaShift,79,,configs/sweep_metashift_purity1.0_seed0/878.yaml,pen(paper),pen(fence),0.5,0.5,0.5
VisDiff-MetaShift,101,,configs/sweep_metashift_purity1.0_seed0/879.yaml,pen(desk),pen(table),0.0,0.5,0.5
VisDiff-MetaShift,55,,configs/sweep_metashift_purity1.0_seed0/880.yaml,pen(desk),pen(paper),0.0,0.0,0.0
VisDiff-MetaShift,122,,configs/sweep_metashift_purity1.0_seed0/881.yaml,screen(book),screen(picture),0.5,0.5,0.5
VisDiff-MetaShift,121,,configs/sweep_metashift_purity1.0_seed0/882.yaml,screen(television),screen(cell phone),0.0,1.0,1.0
VisDiff-MetaShift,121,,configs/sweep_metashift_purity1.0_seed0/883.yaml,screen(person),screen(woman),0.0,1.0,1.0
VisDiff-MetaShift,123,,configs/sweep_metashift_purity1.0_seed0/884.yaml,screen(keyboard),screen(monitor),0.0,0.5,0.5
VisDiff-MetaShift,126,,configs/sweep_metashift_purity1.0_seed0/885.yaml,screen(desk),screen(lamp),0.5,1.0,1.0
VisDiff-MetaShift,126,,configs/sweep_metashift_purity1.0_seed0/886.yaml,book(laptop),book(keyboard),0.5,0.5,0.5
VisDiff-MetaShift,121,,configs/sweep_metashift_purity1.0_seed0/887.yaml,book(box),book(woman),0.5,0.5,0.5
VisDiff-MetaShift,123,,configs/sweep_metashift_purity1.0_seed0/888.yaml,book(blanket),book(lamp),0.0,0.5,0.5
VisDiff-MetaShift,51,,configs/sweep_metashift_purity1.0_seed0/889.yaml,book(laptop),book(blanket),1.0,1.0,1.0
VisDiff-MetaShift,78,,configs/sweep_metashift_purity1.0_seed0/890.yaml,book(laptop),book(cat),0.5,0.5,0.5
VisDiff-MetaShift,126,,configs/sweep_metashift_purity1.0_seed0/891.yaml,phone(laptop),phone(computer mouse),0.5,1.0,1.0
VisDiff-MetaShift,79,,configs/sweep_metashift_purity1.0_seed0/892.yaml,phone(laptop),phone(keyboard),0.5,1.0,1.0
VisDiff-MetaShift,123,,configs/sweep_metashift_purity1.0_seed0/893.yaml,phone(screen),phone(cell phone),0.5,0.5,0.5
VisDiff-MetaShift,127,,configs/sweep_metashift_purity1.0_seed0/894.yaml,phone(wall),phone(computer),0.0,0.0,0.0
VisDiff-MetaShift,121,,configs/sweep_metashift_purity1.0_seed0/895.yaml,phone(book),phone(bag),0.0,0.5,0.5
VisDiff-MetaShift,125,,configs/sweep_metashift_purity1.0_seed0/896.yaml,coat(shirt),coat(chair),0.0,0.0,0.0
VisDiff-MetaShift,124,,configs/sweep_metashift_purity1.0_seed0/897.yaml,dog(jacket),dog(people),0.0,0.0,0.0
VisDiff-MetaShift,123,,configs/sweep_metashift_purity1.0_seed0/898.yaml,dog(fence),dog(chair),0.5,0.5,0.5
VisDiff-MetaShift,84,,configs/sweep_metashift_purity1.0_seed0/899.yaml,dog(frisbee),dog(people),1.0,1.0,1.0
VisDiff-MetaShift,79,,configs/sweep_metashift_purity1.0_seed0/900.yaml,dog(frisbee),dog(person),1.0,1.0,1.0
VisDiff-MetaShift,55,,configs/sweep_metashift_purity1.0_seed0/901.yaml,dog(chair),dog(person),0.5,0.5,0.5
VisDiff-MetaShift,120,,configs/sweep_metashift_purity1.0_seed0/902.yaml,taxi(truck),taxi(car),0.5,1.0,1.0
VisDiff-MetaShift,78,,configs/sweep_metashift_purity1.0_seed0/903.yaml,taxi(truck),taxi(man),0.0,0.5,0.5
VisDiff-MetaShift,51,,configs/sweep_metashift_purity1.0_seed0/904.yaml,taxi(car),taxi(man),0.5,1.0,1.0
VisDiff-MetaShift,126,,configs/sweep_metashift_purity1.0_seed0/905.yaml,rock(zebra),rock(bird),0.5,1.0,1.0
VisDiff-MetaShift,130,,configs/sweep_metashift_purity1.0_seed0/906.yaml,rock(fence),rock(giraffe),0.0,0.0,0.0
VisDiff-MetaShift,122,,configs/sweep_metashift_purity1.0_seed0/907.yaml,rock(grass),rock(bench),0.0,0.0,0.0
VisDiff-MetaShift,51,,configs/sweep_metashift_purity1.0_seed0/908.yaml,rock(fence),rock(grass),0.0,0.0,0.0
VisDiff-MetaShift,80,,configs/sweep_metashift_purity1.0_seed0/909.yaml,rock(ground),rock(bird),0.0,0.0,0.0
VisDiff-MetaShift,122,,configs/sweep_metashift_purity1.0_seed0/910.yaml,sticker(wall),sticker(pole),0.5,0.5,0.5
VisDiff-MetaShift,92,,configs/sweep_metashift_purity1.0_seed0/911.yaml,sticker(sign),sticker(wall),0.5,0.5,0.5
VisDiff-MetaShift,37,,configs/sweep_metashift_purity1.0_seed0/912.yaml,sticker(sign),sticker(pole),0.0,0.0,0.0
VisDiff-MetaShift,125,,configs/sweep_metashift_purity1.0_seed0/913.yaml,bus(people),bus(bike),0.0,1.0,1.0
VisDiff-MetaShift,121,,configs/sweep_metashift_purity1.0_seed0/914.yaml,bus(ground),bus(pole),0.0,0.0,0.0
VisDiff-MetaShift,96,,configs/sweep_metashift_purity1.0_seed0/915.yaml,bus(woman),bus(people),1.0,1.0,1.0
VisDiff-MetaShift,125,,configs/sweep_metashift_purity1.0_seed0/916.yaml,bus(person),bus(bag),0.0,0.5,0.5
VisDiff-MetaShift,78,,configs/sweep_metashift_purity1.0_seed0/917.yaml,bus(trees),bus(people),1.0,1.0,1.0
VisDiff-MetaShift,129,,configs/sweep_metashift_purity1.0_seed0/918.yaml,post(fence),post(traffic light),0.0,0.0,0.0
VisDiff-MetaShift,123,,configs/sweep_metashift_purity1.0_seed0/919.yaml,post(lamp),post(sign),0.0,0.0,0.0
VisDiff-MetaShift,76,,configs/sweep_metashift_purity1.0_seed0/920.yaml,post(fence),post(clock),1.0,1.0,1.0
VisDiff-MetaShift,120,,configs/sweep_metashift_purity1.0_seed0/921.yaml,post(flag),post(train),0.5,0.5,0.5
VisDiff-MetaShift,82,,configs/sweep_metashift_purity1.0_seed0/922.yaml,post(giraffe),post(clock),0.5,0.5,0.5
VisDiff-MetaShift,126,,configs/sweep_metashift_purity1.0_seed0/923.yaml,fire hydrant(grass),fire hydrant(trees),0.0,1.0,1.0
VisDiff-MetaShift,80,,configs/sweep_metashift_purity1.0_seed0/924.yaml,fire hydrant(grass),fire hydrant(fence),1.0,1.0,1.0
VisDiff-MetaShift,124,,configs/sweep_metashift_purity1.0_seed0/925.yaml,fire hydrant(building),fire hydrant(car),0.0,1.0,1.0
VisDiff-MetaShift,80,,configs/sweep_metashift_purity1.0_seed0/926.yaml,fire hydrant(building),fire hydrant(wall),0.0,0.0,0.0
VisDiff-MetaShift,100,,configs/sweep_metashift_purity1.0_seed0/927.yaml,fire hydrant(wall),fire hydrant(man),0.0,1.0,1.0
VisDiff-MetaShift,124,,configs/sweep_metashift_purity1.0_seed0/928.yaml,dock(water),dock(man),0.5,1.0,1.0
VisDiff-MetaShift,82,,configs/sweep_metashift_purity1.0_seed0/929.yaml,dock(boat),dock(man),1.0,1.0,1.0
VisDiff-MetaShift,55,,configs/sweep_metashift_purity1.0_seed0/930.yaml,dock(boat),dock(water),0.5,1.0,1.0
VisDiff-MetaShift,127,,configs/sweep_metashift_purity1.0_seed0/931.yaml,buoy(boat),buoy(water),0.0,0.5,0.5
VisDiff-MetaShift,121,,configs/sweep_metashift_purity1.0_seed0/932.yaml,shore(boat),shore(man),1.0,1.0,1.0
VisDiff-MetaShift,120,,configs/sweep_metashift_purity1.0_seed0/933.yaml,van(building),van(cars),1.0,1.0,1.0
VisDiff-MetaShift,119,,configs/sweep_metashift_purity1.0_seed0/934.yaml,van(people),van(bus),0.0,0.0,0.0
VisDiff-MetaShift,80,,configs/sweep_metashift_purity1.0_seed0/935.yaml,van(truck),van(cars),0.5,1.0,1.0
VisDiff-MetaShift,95,,configs/sweep_metashift_purity1.0_seed0/936.yaml,van(person),van(people),0.0,0.0,0.0
VisDiff-MetaShift,92,,configs/sweep_metashift_purity1.0_seed0/937.yaml,van(car),van(truck),0.0,0.0,0.0
VisDiff-MetaShift,123,,configs/sweep_metashift_purity1.0_seed0/938.yaml,umbrella(car),umbrella(purse),0.5,0.5,0.5
VisDiff-MetaShift,81,,configs/sweep_metashift_purity1.0_seed0/939.yaml,umbrella(person),umbrella(purse),0.0,0.0,0.0
VisDiff-MetaShift,126,,configs/sweep_metashift_purity1.0_seed0/940.yaml,umbrella(fence),umbrella(man),0.0,0.0,0.0
VisDiff-MetaShift,119,,configs/sweep_metashift_purity1.0_seed0/941.yaml,umbrella(boy),umbrella(lady),0.5,0.5,0.5
VisDiff-MetaShift,39,,configs/sweep_metashift_purity1.0_seed0/942.yaml,umbrella(boy),umbrella(purse),0.0,0.5,0.5
VisDiff-MetaShift,119,,configs/sweep_metashift_purity1.0_seed0/943.yaml,word(sign),word(wall),0.0,0.5,0.5
VisDiff-MetaShift,124,,configs/sweep_metashift_purity1.0_seed0/944.yaml,rug(couch),rug(shelf),0.5,1.0,1.0
VisDiff-MetaShift,124,,configs/sweep_metashift_purity1.0_seed0/945.yaml,rug(chair),rug(vase),0.0,0.0,0.0
VisDiff-MetaShift,96,,configs/sweep_metashift_purity1.0_seed0/946.yaml,rug(shelf),rug(pillow),0.0,0.0,0.0
VisDiff-MetaShift,124,,configs/sweep_metashift_purity1.0_seed0/947.yaml,rug(table),rug(door),0.0,0.0,0.0
VisDiff-MetaShift,95,,configs/sweep_metashift_purity1.0_seed0/948.yaml,rug(pillow),rug(cabinet),0.0,0.0,0.0
VisDiff-MetaShift,127,,configs/sweep_metashift_purity1.0_seed0/949.yaml,spectators(woman),spectators(people),0.0,0.0,0.0
VisDiff-MetaShift,82,,configs/sweep_metashift_purity1.0_seed0/950.yaml,spectators(woman),spectators(racket),0.0,0.0,0.0
VisDiff-MetaShift,78,,configs/sweep_metashift_purity1.0_seed0/951.yaml,spectators(person),spectators(racket),0.0,0.0,0.0
VisDiff-MetaShift,80,,configs/sweep_metashift_purity1.0_seed0/952.yaml,spectators(woman),spectators(player),0.0,0.0,0.0
VisDiff-MetaShift,80,,configs/sweep_metashift_purity1.0_seed0/953.yaml,spectators(woman),spectators(man),0.0,0.5,0.5
VisDiff-MetaShift,121,,configs/sweep_metashift_purity1.0_seed0/954.yaml,child(pants),child(grass),0.0,0.0,0.0
VisDiff-MetaShift,125,,configs/sweep_metashift_purity1.0_seed0/955.yaml,child(fence),child(cap),0.5,0.5,0.5
VisDiff-MetaShift,123,,configs/sweep_metashift_purity1.0_seed0/956.yaml,child(girl),child(glasses),0.0,0.0,0.0
VisDiff-MetaShift,123,,configs/sweep_metashift_purity1.0_seed0/957.yaml,child(bag),child(car),0.0,0.0,0.0
VisDiff-MetaShift,96,,configs/sweep_metashift_purity1.0_seed0/958.yaml,child(hat),child(girl),0.0,0.0,0.0
VisDiff-MetaShift,124,,configs/sweep_metashift_purity1.0_seed0/959.yaml,statue(clock),statue(building),0.5,0.5,0.5
VisDiff-MetaShift,126,,configs/sweep_metashift_purity1.0_seed0/960.yaml,statue(person),statue(man),0.0,0.0,0.0
VisDiff-MetaShift,50,,configs/sweep_metashift_purity1.0_seed0/961.yaml,statue(building),statue(man),0.5,0.5,0.5
VisDiff-MetaShift,36,,configs/sweep_metashift_purity1.0_seed0/962.yaml,statue(person),statue(building),0.0,0.0,0.0
VisDiff-MetaShift,37,,configs/sweep_metashift_purity1.0_seed0/963.yaml,statue(clock),statue(man),0.5,1.0,1.0
VisDiff-MetaShift,116,,configs/sweep_metashift_purity1.0_seed0/964.yaml,numbers(sign),numbers(clock),0.0,0.0,0.0
VisDiff-MetaShift,117,,configs/sweep_metashift_purity1.0_seed0/965.yaml,towel(sink),towel(curtain),0.0,0.0,0.0
VisDiff-MetaShift,116,,configs/sweep_metashift_purity1.0_seed0/966.yaml,towel(soap),towel(shelf),0.0,0.0,0.0
VisDiff-MetaShift,121,,configs/sweep_metashift_purity1.0_seed0/967.yaml,towel(woman),towel(stove),0.0,0.5,0.5
VisDiff-MetaShift,116,,configs/sweep_metashift_purity1.0_seed0/968.yaml,towel(box),towel(person),0.0,0.5,0.5
VisDiff-MetaShift,120,,configs/sweep_metashift_purity1.0_seed0/969.yaml,towel(bottle),towel(wall),0.0,0.0,0.0
VisDiff-MetaShift,123,,configs/sweep_metashift_purity1.0_seed0/970.yaml,lamp(picture),lamp(clock),0.0,0.5,0.5
VisDiff-MetaShift,121,,configs/sweep_metashift_purity1.0_seed0/971.yaml,lamp(ceiling),lamp(chair),0.0,0.0,0.0
VisDiff-MetaShift,121,,configs/sweep_metashift_purity1.0_seed0/972.yaml,lamp(person),lamp(screen),0.0,0.0,0.0
VisDiff-MetaShift,128,,configs/sweep_metashift_purity1.0_seed0/973.yaml,lamp(cup),lamp(book),0.0,0.0,0.0
VisDiff-MetaShift,126,,configs/sweep_metashift_purity1.0_seed0/974.yaml,lamp(books),lamp(bed),0.5,0.5,0.5
VisDiff-MetaShift,116,,configs/sweep_metashift_purity1.0_seed0/975.yaml,refrigerator(cabinets),refrigerator(picture),0.0,0.5,0.5
VisDiff-MetaShift,123,,configs/sweep_metashift_purity1.0_seed0/976.yaml,refrigerator(bowl),refrigerator(table),0.0,0.5,0.5
VisDiff-MetaShift,79,,configs/sweep_metashift_purity1.0_seed0/977.yaml,refrigerator(chair),refrigerator(picture),0.0,0.0,0.0
VisDiff-MetaShift,78,,configs/sweep_metashift_purity1.0_seed0/978.yaml,refrigerator(chair),refrigerator(drawer),0.0,0.0,0.0
VisDiff-MetaShift,123,,configs/sweep_metashift_purity1.0_seed0/979.yaml,refrigerator(shelf),refrigerator(bottle),0.0,0.0,0.0
VisDiff-MetaShift,127,,configs/sweep_metashift_purity1.0_seed0/980.yaml,cord(laptop),cord(table),0.0,0.5,0.5
VisDiff-MetaShift,82,,configs/sweep_metashift_purity1.0_seed0/981.yaml,cord(laptop),cord(desk),0.0,0.5,0.5
VisDiff-MetaShift,125,,configs/sweep_metashift_purity1.0_seed0/982.yaml,cord(floor),cord(computer),0.0,0.5,0.5
VisDiff-MetaShift,83,,configs/sweep_metashift_purity1.0_seed0/983.yaml,cord(wall),cord(table),0.0,0.0,0.0
VisDiff-MetaShift,81,,configs/sweep_metashift_purity1.0_seed0/984.yaml,cord(outlet),cord(computer),0.0,0.0,0.0
VisDiff-MetaShift,123,,configs/sweep_metashift_purity1.0_seed0/985.yaml,pot(man),pot(table),0.0,1.0,1.0
VisDiff-MetaShift,78,,configs/sweep_metashift_purity1.0_seed0/986.yaml,pot(stove),pot(table),0.0,1.0,1.0
VisDiff-MetaShift,124,,configs/sweep_metashift_purity1.0_seed0/987.yaml,pot(counter),pot(shelf),0.5,0.5,0.5
VisDiff-MetaShift,81,,configs/sweep_metashift_purity1.0_seed0/988.yaml,pot(stove),pot(plate),0.0,0.0,0.0
VisDiff-MetaShift,78,,configs/sweep_metashift_purity1.0_seed0/989.yaml,pot(woman),pot(table),0.5,0.5,0.5
VisDiff-MetaShift,119,,configs/sweep_metashift_purity1.0_seed0/990.yaml,sand(umbrella),sand(boy),1.0,1.0,1.0
VisDiff-MetaShift,80,,configs/sweep_metashift_purity1.0_seed0/991.yaml,sand(umbrella),sand(man),0.5,1.0,1.0
VisDiff-MetaShift,124,,configs/sweep_metashift_purity1.0_seed0/992.yaml,sand(boat),sand(girl),0.5,1.0,1.0
VisDiff-MetaShift,117,,configs/sweep_metashift_purity1.0_seed0/993.yaml,sand(horse),sand(kite),0.0,1.0,1.0
VisDiff-MetaShift,81,,configs/sweep_metashift_purity1.0_seed0/994.yaml,sand(sky),sand(boy),0.0,0.0,0.0
VisDiff-MetaShift,126,,configs/sweep_metashift_purity1.0_seed0/995.yaml,bread(table),bread(bottle),0.5,0.5,0.5
VisDiff-MetaShift,126,,configs/sweep_metashift_purity1.0_seed0/996.yaml,bread(cheese),bread(lettuce),0.5,0.5,0.5
VisDiff-MetaShift,80,,configs/sweep_metashift_purity1.0_seed0/997.yaml,bread(meat),bread(lettuce),0.0,0.5,0.5
VisDiff-MetaShift,126,,configs/sweep_metashift_purity1.0_seed0/998.yaml,bread(napkin),bread(knife),0.0,0.0,0.0
VisDiff-MetaShift,130,,configs/sweep_metashift_purity1.0_seed0/999.yaml,bread(spoon),bread(paper),0.0,0.0,0.0
VisDiff-MetaShift,121,,configs/sweep_metashift_purity1.0_seed0/1000.yaml,bush(sign),bush(zebra),0.0,1.0,1.0
VisDiff-MetaShift,127,,configs/sweep_metashift_purity1.0_seed0/1001.yaml,bush(man),bush(giraffe),0.0,0.5,0.5
VisDiff-MetaShift,123,,configs/sweep_metashift_purity1.0_seed0/1002.yaml,bush(elephant),bush(boy),1.0,1.0,1.0
VisDiff-MetaShift,92,,configs/sweep_metashift_purity1.0_seed0/1003.yaml,bush(horse),bush(elephant),0.5,1.0,1.0
VisDiff-MetaShift,73,,configs/sweep_metashift_purity1.0_seed0/1004.yaml,bush(giraffe),bush(sign),0.5,0.5,0.5
VisDiff-MetaShift,126,,configs/sweep_metashift_purity1.0_seed0/1005.yaml,books(desk),books(man),0.5,1.0,1.0
VisDiff-MetaShift,98,,configs/sweep_metashift_purity1.0_seed0/1006.yaml,books(man),books(picture),0.0,0.0,0.0
VisDiff-MetaShift,35,,configs/sweep_metashift_purity1.0_seed0/1007.yaml,books(desk),books(picture),0.5,0.5,0.5
VisDiff-MetaShift,129,,configs/sweep_metashift_purity1.0_seed0/1008.yaml,books(shelf),books(lamp),0.0,0.0,0.0
VisDiff-MetaShift,123,,configs/sweep_metashift_purity1.0_seed0/1009.yaml,books(chair),books(pillow),0.0,0.0,0.0
VisDiff-MetaShift,116,,configs/sweep_metashift_purity1.0_seed0/1010.yaml,station(train),station(man),1.0,1.0,1.0
VisDiff-MetaShift,124,,configs/sweep_metashift_purity1.0_seed0/1011.yaml,bridge(building),bridge(car),0.5,0.5,0.5
VisDiff-MetaShift,80,,configs/sweep_metashift_purity1.0_seed0/1012.yaml,bridge(trees),bridge(car),0.0,0.0,0.0
VisDiff-MetaShift,122,,configs/sweep_metashift_purity1.0_seed0/1013.yaml,bridge(boat),bridge(fence),0.5,0.5,0.5
VisDiff-MetaShift,78,,configs/sweep_metashift_purity1.0_seed0/1014.yaml,bridge(train),bridge(fence),0.5,0.5,0.5
VisDiff-MetaShift,55,,configs/sweep_metashift_purity1.0_seed0/1015.yaml,bridge(car),bridge(fence),0.5,0.5,0.5
VisDiff-MetaShift,123,,configs/sweep_metashift_purity1.0_seed0/1016.yaml,ladder(man),ladder(wall),0.0,0.0,0.0
VisDiff-MetaShift,122,,configs/sweep_metashift_purity1.0_seed0/1017.yaml,flag(woman),flag(clock),0.0,0.0,0.0
VisDiff-MetaShift,80,,configs/sweep_metashift_purity1.0_seed0/1018.yaml,flag(person),flag(clock),0.0,0.0,0.0
VisDiff-MetaShift,81,,configs/sweep_metashift_purity1.0_seed0/1019.yaml,flag(building),flag(clock),0.0,0.0,0.0
VisDiff-MetaShift,121,,configs/sweep_metashift_purity1.0_seed0/1020.yaml,flag(people),flag(fence),0.0,0.5,0.5
VisDiff-MetaShift,118,,configs/sweep_metashift_purity1.0_seed0/1021.yaml,flag(umbrella),flag(post),1.0,1.0,1.0
VisDiff-MetaShift,128,,configs/sweep_metashift_purity1.0_seed0/1022.yaml,trunk(giraffe),trunk(man),0.0,0.5,0.5
VisDiff-MetaShift,123,,configs/sweep_metashift_purity1.0_seed0/1023.yaml,trunk(fence),trunk(bench),0.5,0.5,0.5
VisDiff-MetaShift,70,,configs/sweep_metashift_purity1.0_seed0/1024.yaml,trunk(man),trunk(fence),0.5,0.5,0.5
VisDiff-MetaShift,37,,configs/sweep_metashift_purity1.0_seed0/1025.yaml,trunk(giraffe),trunk(bench),0.5,0.5,0.5
VisDiff-MetaShift,98,,configs/sweep_metashift_purity1.0_seed0/1026.yaml,trunk(elephant),trunk(giraffe),0.5,0.5,0.5
VisDiff-MetaShift,121,,configs/sweep_metashift_purity1.0_seed0/1027.yaml,crust(cheese),crust(pizza),0.0,0.5,0.5
VisDiff-MetaShift,127,,configs/sweep_metashift_purity1.0_seed0/1028.yaml,liquid(cup),liquid(bowl),0.0,0.0,0.0
VisDiff-MetaShift,82,,configs/sweep_metashift_purity1.0_seed0/1029.yaml,liquid(glass),liquid(bowl),1.0,1.0,1.0
VisDiff-MetaShift,82,,configs/sweep_metashift_purity1.0_seed0/1030.yaml,liquid(cup),liquid(bottle),0.0,0.5,0.5
VisDiff-MetaShift,37,,configs/sweep_metashift_purity1.0_seed0/1031.yaml,liquid(glass),liquid(bottle),0.0,0.0,0.0
VisDiff-MetaShift,54,,configs/sweep_metashift_purity1.0_seed0/1032.yaml,liquid(bottle),liquid(bowl),0.0,0.5,0.5
VisDiff-MetaShift,128,,configs/sweep_metashift_purity1.0_seed0/1033.yaml,baby(woman),baby(man),0.0,1.0,1.0
VisDiff-MetaShift,97,,configs/sweep_metashift_purity1.0_seed0/1034.yaml,baby(shirt),baby(woman),0.0,0.5,0.5
VisDiff-MetaShift,96,,configs/sweep_metashift_purity1.0_seed0/1035.yaml,baby(baby),baby(shirt),0.0,0.0,0.0
VisDiff-MetaShift,37,,configs/sweep_metashift_purity1.0_seed0/1036.yaml,baby(shirt),baby(man),0.5,0.5,0.5
